,created_at,user_name,user_screen_name,user_followers_count,user_friends_count,user_location,tweet,tweet_likes,retweet_count
29,2021-12-02 23:45:41,Frost❄,Jhon_TKO,349,381,Rio de Janeiro,Me apaixonei por uma camisa falsona da nike pqp,0,0
30,2021-12-02 23:45:39,PPP YOUNGBOY,Whodaneighbors5,255,255,ATL,"RT @D4LAB: Enes kanter is a zionist and wears nike head to toe in a china funded league but is fighting for ""freedom"". CIA recruiting anyon…",0,193
31,2021-12-02 23:45:38,math,meloozzz,51,76,"Recife, Brasil","Eu tô vidrado no Nike dunk 😭 
Porque tão caro?",0,0
32,2021-12-02 23:45:35,스태리 (212(キニーエル)),starry_lun2a,92,296,,RT @tarou2: NIKE AIR HUARACHE LIGHT https://t.co/v3Sq88gM0A,0,2310
33,2021-12-02 23:45:29,Jorge,Jorgedd17,139,100,"Dallas, TX ",Via Nike⁠ SNKRS: 🔥🙏🏼 https://t.co/Lnz39WXa1C,0,0
34,2021-12-02 23:45:28,Vadly,vadlyrose,251,242,"Monterrey, Nuevo León","Y es que te ves bonita hasta prendiendo un blunt, con la jacket de Nascar y los Nike Dunk 🎶",0,0
35,2021-12-02 23:45:26,FUTOMN,8ky6lu_b,619,1856,東京 町田市,"Nike SNKRSでチェック：コンドーさん
あと15分後に発売
#권지용 https://t.co/EzE2WkqDHo",0,0
36,2021-12-02 23:45:21,dave,banditodave,526,385,Michigan,"RT @SOLELINKS: Ad: Coming Soon on Nike US
GS Nike Dunk Low 'White/Black/Light Lemon Twist'
=&gt; https://t.co/MBAALg7Zu3 https://t.co/mA2GefYe…",0,6
37,2021-12-02 23:45:19,Big G,GreysonRogers,323,201,"Cary, NC",RT @CrypticNoHoes: Yeah... Nike better,0,1201
38,2021-12-02 23:45:18,SNKR_TWITR,snkr_twitr,397636,306,United States,"Nike SB Zoom Blazer Mid ISO Orange Label ‘Dark Russet/Sail’ 

https://t.co/vg87PGzp47

#AD https://t.co/nstD2BlXhA",10,0
39,2021-12-02 23:45:14,Emma Dalmayne/ Big Em/Neurodiversity Queen Bee,EDalmayne,4767,862,London,RT @AIMautistic: Remember to raise donations for Autistic Inclusive Meets by shopping for Christmas gifts via #easyfundraising. John Lewis…,0,1
40,2021-12-02 23:45:13,Levado 💥,nike_970,527,304,,RT @chefedocartel: Que 2022 traga a nave dos seus sonhos... https://t.co/qMwbeTLz2E,0,63
41,2021-12-02 23:45:12,🤮,iamkiddkev,819,654,3021,"RT @JustFreshKicks: Releasing December 16th
Nike Dunk Low 'Goldenrod'
=&gt; https://t.co/Ax4ZokSWJg https://t.co/GlGFShM4Io",0,11
42,2021-12-02 23:45:12,Uli👽,Ulissj10,17,30,"San Jorge,santa fe","RT @Martinpdisalvo: que adidas siga intentando es gracioso...
NIKE HAY UNO SOLO",0,143
43,2021-12-02 23:45:12,SSN - Charleston Southern,SSNCharlestonSo,273,546,"Charleston, SC","@davidrweiss @GamecockNoah I get that. Change is nice. I liked our switch over to Nike a few years ago. Great for the rebranding, but I do think there are things that UA and Adidas do that look a bit better",0,0
44,2021-12-02 23:45:10,Sincere Lee Johnson,Flycrippin9x10,159,668,"Georgia, USA",@chubbytumm @niyaahx I mean you gotta pay for what you want a plain jane Nike shirt can run you anywhere from $25-$70 and I can’t just hop in Twitter and DM the CEO with this brand I can that’s why I became a supporter,2,1
45,2021-12-02 23:45:10,ana 💋,xanacota,45,226,lux - lucifer morning star ,RT @zxhenriquexz10: Nike entra na black friday nunca ??,0,1
46,2021-12-02 23:45:08,moon-fae,faeliz_faeloz,104,214,,"RT @gdragonupdate: [INSTAGRAM]

Queer Sikh designer Param Sahib represents the #GDRAGON Nike Kwondo1 campaign in India
🔗 https://t.co/yVSCb…",0,18
47,2021-12-02 23:45:05,Jamaal Al-Din,Hoops227_NFL,86,866,"Boise, ID",https://t.co/mWCuuucWWn [FULL] Pardon The Interruption | Wilbon on 227's YouTube Chili' Dallas Chili' Cowboys #DallasCowboys https://t.co/f2xT33sxDn Spicy' https://t.co/mmqgLk8mwl Spicy' NBA Mix! vs New Orlean Saints: Dak or… https://t.co/qJSNlWXkXN https://t.co/q87jTXHXpd,0,0
48,2021-12-02 23:45:03,NANOPASS TenTonnes,LiamNancarrow,27,13,"New Zealand, Auckland","RT @projectNANOPASS: Today we hosted our first Nanopass Charity Auction!

Thank you @tier1brick for providing your Nike Dunk Panda Lows for…",0,147
49,2021-12-02 23:45:02,🔰ゼロからはじめる副業@こーだい,shumiwosigotoni,6043,0,👇わずか17分の作業で3万円稼ぐ方法,"【PEACEMINUSONE × NIKE KWONDO 1】

SNKRS このあと 9:00 発売🔥！

詳しくはこちら👇
https://t.co/izORugNC4I",0,0
50,2021-12-02 23:45:02,isaaaaa,isaaa_adn,1549,1833,"Tegal, Jawa Tengah",pagi pagi dengerin lagu nike ardila di temenin kopi sama roko enak banget ya Allah. Syahduu byanget,0,0
51,2021-12-02 23:45:00,UNSTREET,unstreet_,2161,1,,"👟KWONDO1 PEACEMINUSONE WHITE
⚡️このあと09時00分から発売開始

UNSTREETアプリなら、プッシュ通知でお知らせ #NIKE #SNKRS
https://t.co/XSNzYvVjG9",0,0
52,2021-12-02 23:44:59,Gustavo Orellana,gorellana82,304,341,,"RT @Martinpdisalvo: que adidas siga intentando es gracioso...
NIKE HAY UNO SOLO",0,143
53,2021-12-02 23:44:58,わたる,watalu_Ltd,53,254,,"RT @snkrdunk: ／
　✨プレゼントキャンペーン✨
　Nike AJ 1 Element GORE-TEX Sail👟
　本人確認済✅の方から当たる🎉
＼

🤳応募方法
①アプリDL👉(https://t.co/2ugcYLRP7I)
②本人確認する:https://…",0,9009
54,2021-12-02 23:44:55,Alex,JudgeMegapolis,341,718,[redacted],"RT @J23app: Nike Dunk Low ""Championship Goldenrod"" releases December 16th -&gt; https://t.co/zN6GB2MMXW https://t.co/FesL89iMkO",0,32
55,2021-12-02 23:44:55,𝕾,moollaby,2670,344,🌑,"RT @uyanhadi_: Siz hiç 1 günlük maaşla Nike ayakkabı aldınız mı?
Siz hiç 7 günlük maaşla otomobil aldınız mı?
Siz hiç devletten ""Tiyatroya,…",0,2075
56,2021-12-02 23:44:51,The-General,SihleGeneral10,1764,1573,South Africa ,@moloto_makgabo @BafanaBafana @KaizerChiefs @AmaZuluFootball @SAFA_net @Nike @orlandopirates @Moroka_Swallows Our qualification leading to Sydney 2000...Pule (Mahlangu) and Nomvethe were on teams,0,0
57,2021-12-02 23:44:46,geronimo poblete,negrodo,557,150,,la unica teamgeist buena fue la carlsberg del liverpool y la bwin del real madrid despues o fueron todas una verga o antes eran nike y ahora adidas como el arzzzenal,0,0
58,2021-12-02 23:44:44,fernando,fernandosaying,488,951,,alguém aí pfvr eu não tenho coragem é 42 tá  https://t.co/rKghDfFZNb,0,0
59,2021-12-02 23:44:39,9-12-18 ⚰️☠️,R0DRIIIIII,307,149,,@Martinpdisalvo Sos el único pelotudo un le gusta nike,0,0
60,2021-12-02 23:44:36,Xanta Claus,ObeseChess,2324,467,"Portland, OR",RT @enzoriverssss: this why everyone likes nike more,0,14
61,2021-12-02 23:44:34,sxgl,sarageele,282,297,"Sevilla, España",@alvarotc96 quien mezcla nike y adidas?,0,0
62,2021-12-02 23:44:32,godmeetsfashion,godmeetsfashion,26476,155,日本 東京,"【本日9:00発売】PEACEMINUSONE × NIKE KWONDO1が12/3(金)にSNKRSで国内発売予定【直リンク有り】
https://t.co/gKvs5xcL8X #GDRAGON https://t.co/T2iqt2vNSl",0,0
63,2021-12-02 23:44:28,ローソン公式返信用アカウント,japan_lawson,97613,0,,"@qb_nike ご応募ありがとうございます！
12/12まで使える「ウチカフェスイーツ各種20円引券」を差し上げます。冬のほっとひと息は、ウチカフェスイーツで♪次回もチャレンジして下さい(^^)
クーポンの使い方:https://t.co/Pma6ZzvQfG
 #ローソン https://t.co/SSIpAXksmP",0,0
64,2021-12-02 23:44:27,Diego,DieFerreira12,289,626,,"Viste @Nike la concha de tu madre, no era tan difícil, inútiles https://t.co/upn649RNHx",0,0
65,2021-12-02 23:44:27,ニケ,qb_nike,99,117,アウトロダクション,ローソンからのプレゼント♪下のボタンから #ローソンのロールケーキ食べたい を投稿すると無料券が抽選で届きます！ #ローソン @akiko_lawson #クリスマスボックス https://t.co/yV5VJpDio1,0,0
66,2021-12-02 23:44:26,やっきー,kouyarun551,581,278,,@up738 NIKEのランニングシューズ！カッコええ〜Ψ(￣∇￣)Ψ,0,0
67,2021-12-02 23:44:25,ののっぷ⋆*✩⑅◡̈⃝*,nono_pooh_pooh,518,660,,"ジュニア ウーブン 
サッカートラックスーツ⚽️
こちらもやばめ🙌
¥12,100
→クーポン適用で¥4,840
クーポン獲得急げ〜💨

https://t.co/yB9uEx3vZ2",0,0
68,2021-12-02 23:44:24,Josh,joshfonzarelli,1586,1076,"Greensboro, NC",Something 🐟🐠🎣🍣🐟🎏🐡 is going on just like @KingJames said (Nike) why yall dropping all this heat @Nike https://t.co/127Lm2fAtW,0,0
69,2021-12-02 23:44:23,Nico,nico_pereyra03,69,162,"Neuquén, Argentina",RT @Alexitot_x: @Martinpdisalvo grande nike! https://t.co/hagNmFCvAt,0,8
70,2021-12-02 23:44:23,mora levinton fan acc,funkymxnks,3029,1988,,POR FIN se sacó las nike esas todas mugrosas y la medias fluor y clavó zapatos para ir a tocar a la iglesia que suerte q me hizo caso https://t.co/stUit9H6Ew,2,0
71,2021-12-02 23:44:12,ibro.,afcibro,167,91,London,Via Nike⁠ SNKRS:  https://t.co/g2zHVf5emK,0,0
72,2021-12-02 23:44:11,Animal,A__N_I_M_A__L,57,146,Netherlands,"RT @snkr_twitr: Coming soon: GS Nike Dunk Low ‘White/Black/Signal Blue/Light Lemon Twist’

https://t.co/aiC7o7Zzpp

#AD https://t.co/vZ5B9f…",0,4
73,2021-12-02 23:44:11,The-General,SihleGeneral10,1764,1573,South Africa ,RT @moloto_makgabo: @SihleGeneral10 @BafanaBafana @KaizerChiefs @AmaZuluFootball @SAFA_net @Nike @orlandopirates @Moroka_Swallows Yes,0,1
74,2021-12-02 23:44:04,noah,stfunoah_,59,50,,"RT @D4LAB: Enes kanter is a zionist and wears nike head to toe in a china funded league but is fighting for ""freedom"". CIA recruiting anyon…",0,193
75,2021-12-02 23:43:59,ニケ,Nike_Rolan_bot,17,17,クラウベン帝国城内,さて、僕らはどうしようか？,0,0
76,2021-12-02 23:43:59,Alter Franke,alter_franke,353,316,Nürnberg / Germany   Age:,"@AltairbuM @AltairbuM vergaß zu erwähnen, daß neben gesunder Ernährung sowie Sport, auch Nike Klamoten und eine 3er BMW zur Immunität gegen Corona dazu gehören.

Das mußte mal gesagt werden Alder. 🙃",0,0
77,2021-12-02 23:43:54,Calbert Cheaney,v1c_0din,159,389,,RT @OwaJohnny: China put Nike on the back burner &amp; started selling directly 😂😂😂,0,2
78,2021-12-02 23:43:47,LouisianaStrong✊🏾,amirtredad,499,1628,"New Orleans, LA","@5_stelly @FatBoiFresh17 @Trav_504 @Ksea43_ they real clean in person(Nike patches for the heel), I’m still retired tho https://t.co/ALW3L6tw6y",0,0
79,2021-12-02 23:43:43,Tommy,serbiaFinest,44,266,"Belgrade, Republic of Serbia","If we were brands, i would be NIKE, and you girl would be MCDONALD'S,
because i would be DOING IT, AND you would LOVING IT",0,0
80,2021-12-02 23:43:43,gabi cabj,AnbalGabrielFa1,1,10,Jujuy,@federicosmos Extraño a nike,0,0
81,2021-12-02 23:43:40,LIVEKINI,LiveKini,58,301,"Brooklyn, NY",RT @Ovrnundr: Detailed look at the upcoming Nike Dunk Low “Ice”. Releasing in the coming weeks (no date) retailing for (unknown) style code…,0,41
82,2021-12-02 23:43:39,via (thesis-ing) 🍀 (ia),gdrxxgon,2818,2877,2000,"happiest birthday, ate sy! i'm wishing all good things for you, may it be your happiness, peace, and abundance! nike kwondo1 cutieee for you ateee! enjoy your day po! i love you alwaysss 🤍 @K0e_W0_Kikasete",0,0
83,2021-12-02 23:43:36,KEISUKE,k_k_papa0730,37,82,岡山,"RT @snkrdunk: ／
　✨プレゼントキャンペーン✨
　Nike AJ 1 Element GORE-TEX Sail👟
　本人確認済✅の方から当たる🎉
＼

🤳応募方法
①アプリDL👉(https://t.co/2ugcYLRP7I)
②本人確認する:https://…",0,9009
84,2021-12-02 23:43:36,María Concepcion Rodriguez,Rodgacy5443,93,148,,"RT @CowboysProShop: #DallasCowboys Item of the Game: 🆕 @MicahhParsons11 Nike Limited jerseys now available ONLINE ONLY‼️

Grab the stitched…",0,30
85,2021-12-02 23:43:35,0917,mosh_____0917,1,62,,"RT @uptod4te: 【PEACEMINUSONE × Nike】G-DRAGONコラボ第3弾『KWONDO 1』が本日発売
・SNKRS 12/3 AM9:00〜
・H_BEAUTY&amp;YOUTH WEB抽選 12/3 10:00〜12/5 23:59
［ピースマイナスワ…",0,6
86,2021-12-02 23:43:30,TJ Keasal,_talkswithtj,5202,800,,"The most wonderful time of the year...

Beanies + Cargos + Holiday XIs

👏🏽👏🏽👏🏽 Again to @Jumpman23 for executing on the Cool Grey XI in the best way.

Good Luck to everyone going for their pair on SNKRS or elsewhere Dec 11th.

#coolgrey11 #snkrskickcheck @Nike https://t.co/iLx0JPAIJ2",4,0
87,2021-12-02 23:43:25,Swagafied,swagafiedkicks,996,41,,"RT @Senebasket_shop: Kyrie 7 copa

#senbasketshop #basketball #shop #shopping #senegal #dakar #team221 #kebetu #nba #blife #nike #kyrie #ky…",0,3
88,2021-12-02 23:43:25,バンダナβ/Bandanaβ🐤💛,Bandana_slosher,416,309,明日は明日の風が吹く,@NIKE_EnjoyGamer へぇ、知らない,1,0
89,2021-12-02 23:43:20,ねこうどん🌟相互フォロー100％,nekoudon24,1934,1776,,なんてったって、合わせやすい！(*'▽')　NIKE AIR FORCE 1 '07　ナイキ エア フォース 1　https://t.co/9FY3a2B3sL,0,0
90,2021-12-02 23:43:18,Hugh b jackman,Huey78b,268,350,Brooklyn NY USA,"RT @solefed: A Ma Maniére x Air Jordan 1 High OG 'Sail/Burgundy' tomorrow (12/3) at 10am ET

https://t.co/fNj9uDhf0O

*Scroll down for PS a…",0,10
91,2021-12-02 23:43:18,moon-fae,faeliz_faeloz,104,214,,"RT @gdragonupdate: [UPDATE]

SNKRS Style: Jewish trans Mexican model Hadassah Tirosh represents the #GDRAGON Kwondo1 for the Nike Mexico la…",0,24
92,2021-12-02 23:43:18,𝖏𝖆𝖕𝖎𝖓𝖍𝖆_𝖝𝖝,iz4bellxz,463,1259,"São Vicente, Brasil ","o mlk da minha sala conseguiu espancar a moda de um jeito maravilhoso, blusa Adidas bermuda e chinelo nike 🤦🏻‍♀️🤦🏻‍♀️",0,0
93,2021-12-02 23:43:17,Tommy,ItsReally_Tommy,2,11,,"@SawyerMerritt I was thinking for quite sometime why don’t they expand the Tesla life style and clothing shop? I must say, the selection is limited. That said, there’s room for growth and a demand for it. They should start selling work out clothing to compete with Nike and LuLu Lemon.",0,0
94,2021-12-02 23:43:15,Swagafied,swagafiedkicks,996,41,,RT @jcmjcm4: @GolfMonthly For an $80 mil Nike contact? Easily. I'd even try learning basketball,0,1
95,2021-12-02 23:43:08,Alejandroo🍀,alejandrooimpe_,111,139,,no me llegais ni a las suelas de mis nike,0,0
96,2021-12-02 23:43:05,Lewy,NengggK,553,169,,"Bill Bowerman, sang pendiri pabrik sepatu Nike nyaris lumpuh di masa jayanya, karena terlalu banyak menghirup uap lem sepatu.",0,0
97,2021-12-02 23:43:00,NAVES,daninaves21,128,182,Gijón,@Pr0_Nike @JOSE2K2 @LogitechG_ES @McLarenBCN @MundoGT Le voy a fundir,0,0
98,2021-12-02 23:42:59,YULIE ʚĭɞ♡♡♡,itscherryulie,76,84,"Brooklyn, NY",belediye dağıtmıs gibi hepinizin üstündeki iğrenç croplar ve nike pro tayt 🤮 gerçekten giyinmekten anlamayan bir topluluk sürgün yemeleri lazım,0,0
99,2021-12-02 23:42:50,𝖒𝖊𝖊𝖕,perkyperkinsss,353,442,,i just wanted to come on here to say that my new nike’s are called tekno summit’s  and i thought that was a cute lil co-winkydink @johnsummit,1,0
100,2021-12-02 23:42:50,hevesi surekli kursaginda kalan kerim,kermkaya11,216,291,,"RT @yagmuuuuss: crop✅ 
nike pro tayt✅
halka kupe✅",0,88
101,2021-12-02 23:42:50,Irmayutiva,Irmayutiva1,8,23,,"RT @gdragonupdate: [UPDATE]

SNKRS Style: Jewish trans Mexican model Hadassah Tirosh represents the #GDRAGON Kwondo1 for the Nike Mexico la…",0,24
102,2021-12-02 23:42:48,Breann Meyer,Breezy28,10,45,"Phoenix, AZ",Juuust sitting here waiting for the day I get to have a beer with @jasonsudeikis @TedLasso #tedlassoyoureinvitedtomy40thbday #TedLasso #JasonSudeikis #july19th2022 #dailyinvite @voodooranger @Nike https://t.co/7TKcUB43vo,0,0
103,2021-12-02 23:42:42,ᴅᴀʀᴋɪᴇʟ,Dark7el,795,413,Italy ,"@WazaTuned @creations_sushi @XxMeeryxX ❤️ No brother, me and @OffRRA we created the Nike for Dragonball .. Now we have a new project always in collaboration with my brother @OffRRA https://t.co/7n0lGqgVal",3,0
104,2021-12-02 23:42:41,kingston_lad,LadKingston,7,59,"London, England","@PrisonPlanet somewhere in china, uiygher slave 
workers have started printing nike brand yellow stars",0,0
105,2021-12-02 23:42:40,Irmayutiva,Irmayutiva1,8,23,,"RT @gdragonupdate: [INSTAGRAM] 

Roy Norman posts behind the scenes of Hadassah Tirosh’s shoot for the #GDRAGON Nike Kwondo1
🔗 https://t.co…",0,4
106,2021-12-02 23:42:39,Not4MeSheDid,Not4MeSheWill,220,248,,"They don’t sell to the replica makers. 

The same factory made both pairs. 

Nike can’t control it. https://t.co/BPVa3vrd5Z",0,0
107,2021-12-02 23:42:37,🇺🇸米国株投資家タケ,wtGvLpDJRgwygKC,96,88,,"RT @snkrdunk: 🔥新画像公開🔥
Louis Vuitton × Nike Air Force 1 collectionのホワイト、ブラウンなどの新画像が追加！

📲 https://t.co/3Tvq4TkvJ6

もし買うならホワイトとブラウン、どちらが欲しいです…",0,137
108,2021-12-02 23:42:35,Anthony Lewis,nike_elite_bkbb,0,24,,@nintendolife @beaniebabybot notarize me thru as Humphrey and Yoshi… https://t.co/wR4vxheZ5K,0,0
109,2021-12-02 23:42:33,az@相互フォロー100%♪♪,az_0916_,1303,1298,,かっこいいなぁ〜〜コロナで外出控えてるけどこれ履きたいな〜〜【送料無料】【ナイキ　エアジョーダン5】NIKE AIR JORDAN 5 X SUPREME‘CAMO’シュプリーム/ジョーダン5　https://t.co/hplGamiZBD,0,0
110,2021-12-02 23:42:31,Mæ🧃,maevamrll,705,653,"Ile-de-France, France",RT @Luxurybaddies_: Purée je craque littéralement devant ses paires Nike https://t.co/lXvIiJV4Op,0,69
111,2021-12-02 23:42:28,Jay,jaylive15,73,1669,,RT @TheSiteSupply: Nike Air Force 1 x Louis Vuitton by Virgi Abloh 🎨 https://t.co/UXqfRB1N1Z,0,87
112,2021-12-02 23:42:25,WHOA NA,jaymffbig,380,477,"Lafayette, LA",RT @CrypticNoHoes: Yeah... Nike better,0,1203
113,2021-12-02 23:42:20,Paul Chin • 陈保罗,ohyeahpaulchin,2845,648,"Toronto, Ontario","How is Nike dropping a Gore Tex Jordan, and NOT releasing it in Canada of all places??",0,0
114,2021-12-02 23:42:19,Aldito Ricolino,SeanSergios,5,109,"No soy de aquí, ni soy de allá",@Martinpdisalvo No da para sacarle el cuero a otras marcas. El día de mañana puede ser que se te caiga el contrato con Nike y te pierdas una oportunidad con Adidas por estas clases de comentarios. Consejovich para la próxima.,1,0
115,2021-12-02 23:42:14,K. Scott,5oFlyK,291,211,"Augusta, GA",RT @TheSiteSupply: Nike Air Force 1 x Louis Vuitton by Virgi Abloh 🎨 https://t.co/UXqfRB1N1Z,0,87
116,2021-12-02 23:42:13,X,jsuiscorda7,24,154,"Barcelone, Espagne",RT @204Fashion: Nike https://t.co/cqBvLSzG96,0,30
117,2021-12-02 23:42:06,Athletic Shoes Mens,MensAthletic,41,5,,"Nike Mens Nike shox gravity Low Top Bungee Running Sneaker, White, Size 10.5 https://t.co/0iGvzkKfAq eBay https://t.co/L3X1q5cgHY",0,0
118,2021-12-02 23:42:05,davizzio Figueroa,daviziofigueroa,1559,4928,"Tocopilla, Chile","En lo personal creo que el mayor error fue usar a los equipos que tuvieron patrocinio nike mayormente.

De las reediciones, creo que es gusto de cada uno y tanto los hagalos como cuestionamientos son tremendamente respetables, más aún con el alto nivel de uds como conocedores.",0,0
